age,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,attrition
46,travel_frequently,1473,research_&_development,15,3,life_sciences,3,female,44,3,2,healthcare_representative,1,married,10198,7530,2,yes,11,3,4,0,8,4,3,9,7,1,0,no
47,travel_frequently,172,sales,8,2,marketing,1,female,113,3,2,sales_representative,3,single,5054,2515,3,yes,18,3,4,1,0,4,2,0,0,0,1,yes
27,travel_rarely,543,sales,11,3,life_sciences,3,female,107,4,3,sales_executive,1,divorced,5864,8510,5,no,11,4,3,1,6,0,4,7,2,0,0,no
56,travel_rarely,444,sales,3,3,medical,4,male,80,2,2,sales_executive,3,single,6841,24675,2,no,11,3,3,0,0,3,4,0,0,1,1,yes
45,travel_rarely,1334,sales,1,3,other,4,male,79,3,4,sales_executive,3,divorced,6871,23770,0,no,11,3,2,1,10,6,3,11,8,0,8,no
53,travel_rarely,1553,research_&_development,1,3,marketing,1,male,62,3,2,research_scientist,3,single,6772,16676,5,yes,23,3,3,0,33,4,4,37,32,3,1,no
30,travel_frequently,1592,sales,16,2,life_sciences,4,male,77,4,2,sales_executive,4,married,4267,8902,4,yes,18,3,3,0,5,1,3,5,1,0,2,no
49,travel_frequently,1365,human_resources,11,3,medical,4,male,86,4,5,manager,1,divorced,2053,6807,2,yes,17,3,4,3,8,3,3,9,4,1,2,yes
53,travel_rarely,1146,research_&_development,2,1,life_sciences,2,male,82,2,2,healthcare_representative,3,single,9626,5271,1,yes,17,3,1,0,1,4,3,1,0,1,0,no
54,travel_rarely,1346,sales,5,1,life_sciences,3,female,91,3,1,sales_representative,3,divorced,9846,5870,5,no,11,3,4,1,4,3,4,5,3,1,2,no
43,travel_frequently,1297,research_&_development,17,4,marketing,3,female,76,4,1,healthcare_representative,3,married,5558,22868,3,yes,15,4,2,1,13,1,3,15,13,0,7,no
39,travel_frequently,961,research_&_development,7,2,marketing,2,male,113,2,5,manufacturing_director,4,divorced,8613,26945,2,no,11,3,3,1,1,0,3,1,0,0,0,no
21,travel_rarely,712,research_&_development,3,3,life_sciences,4,female,46,3,3,manufacturing_director,1,married,7052,25206,3,no,25,4,3,0,2,5,3,2,0,0,10,no
48,travel_frequently,1523,research_&_development,2,2,human_resources,2,male,73,3,2,manufacturing_director,4,single,10740,25688,3,no,11,4,3,1,4,2,3,5,1,2,8,no
35,travel_frequently,1417,research_&_development,2,2,medical,2,female,107,3,3,laboratory_technician,3,single,2881,18337,3,no,11,3,3,1,8,2,3,9,8,0,7,no
55,travel_frequently,219,sales,18,3,life_sciences,2,female,41,3,2,sales_representative,3,single,7257,26863,1,yes,21,3,1,1,3,4,3,4,2,0,0,yes
41,travel_rarely,340,human_resources,9,2,medical,3,female,95,3,2,manager,4,single,6195,14692,0,yes,14,3,3,3,18,3,3,22,17,0,2,no
40,travel_rarely,1655,human_resources,12,1,medical,3,female,84,3,3,human_resources,1,single,8913,19604,4,no,17,3,2,0,0,5,3,0,0,4,3,no
39,non-travel,300,research_&_development,20,4,medical,3,female,98,3,3,manufacturing_director,4,single,13184,17074,2,no,14,4,1,1,3,1,4,4,2,7,0,no
19,travel_rarely,668,sales,33,1,medical,3,female,37,4,2,sales_representative,1,married,7275,18727,2,no,12,3,2,0,8,3,4,9,4,2,3,yes
48,travel_rarely,243,research_&_development,2,1,medical,1,male,32,3,1,research_scientist,3,divorced,9252,13753,0,yes,12,3,3,0,1,1,3,1,0,1,7,no
28,travel_frequently,511,sales,1,4,life_sciences,4,male,93,1,1,sales_executive,4,single,7085,7145,2,yes,18,3,2,0,7,0,4,8,3,0,11,yes
45,travel_rarely,1593,sales,5,2,technical_degree,3,female,69,3,3,sales_representative,2,single,10986,8205,3,no,15,3,1,0,1,1,3,1,0,1,1,no
49,travel_frequently,1229,sales,1,4,medical,2,male,57,4,3,manager,4,married,9292,6485,1,no,19,3,3,0,0,3,3,0,0,1,1,no
22,travel_rarely,331,research_&_development,16,2,life_sciences,1,female,71,2,3,research_director,1,single,6250,26907,5,no,19,3,4,0,0,3,4,0,0,1,1,yes
55,travel_frequently,920,research_&_development,22,2,marketing,1,male,38,3,3,healthcare_representative,4,single,5807,9881,2,yes,17,3,4,1,18,3,2,21,18,1,0,no
27,travel_rarely,1588,research_&_development,11,3,human_resources,4,female,84,3,3,research_director,3,single,9314,22198,4,yes,19,4,4,0,5,0,3,6,1,1,2,yes
57,travel_rarely,764,research_&_development,2,5,human_resources,3,male,55,4,4,manufacturing_director,4,divorced,5565,22487,3,no,17,3,3,0,11,3,3,13,10,0,6,no
41,travel_rarely,1263,research_&_development,1,1,life_sciences,4,female,46,4,1,research_director,4,divorced,8399,6999,3,no,16,3,3,0,2,1,3,2,1,0,4,no
52,travel_rarely,1250,research_&_development,5,3,life_sciences,1,male,48,3,2,manufacturing_director,3,married,6615,4430,4,yes,13,3,4,1,6,1,3,6,6,0,9,no
40,non-travel,1700,research_&_development,17,1,medical,3,female,97,2,2,research_scientist,2,married,8302,21062,3,no,11,3,2,0,4,3,3,4,4,0,1,no
34,travel_rarely,1051,human_resources,4,2,life_sciences,4,male,84,1,2,manager,4,married,6577,20243,4,yes,12,3,1,3,20,2,2,23,16,0,3,no
18,travel_frequently,827,sales,1,4,human_resources,2,female,63,2,3,manager,1,married,4759,6011,1,yes,20,4,2,0,9,3,4,11,5,0,5,yes
48,travel_frequently,206,research_&_development,3,1,life_sciences,3,female,37,3,4,healthcare_representative,3,married,11591,14902,3,no,16,3,2,0,9,3,3,10,8,0,9,no
48,travel_frequently,1513,research_&_development,32,4,life_sciences,4,female,85,2,2,manufacturing_director,4,married,8460,3208,2,yes,13,3,3,0,0,2,4,0,0,0,8,yes
59,travel_frequently,917,research_&_development,12,2,life_sciences,3,male,45,3,4,healthcare_representative,3,single,6869,15104,1,yes,19,3,3,0,5,4,3,6,2,0,2,no
59,travel_frequently,1319,research_&_development,25,4,life_sciences,1,male,68,2,2,laboratory_technician,2,single,9282,8134,2,no,13,3,1,1,4,3,3,5,1,0,9,no
51,travel_rarely,604,research_&_development,14,3,technical_degree,3,male,77,3,2,manufacturing_director,1,married,1700,19617,2,yes,17,3,4,1,18,0,3,19,16,1,2,no
26,travel_frequently,665,research_&_development,7,4,medical,1,female,32,4,2,research_director,2,divorced,15288,10061,5,yes,20,3,3,0,2,3,3,2,0,2,9,no
39,travel_rarely,1123,research_&_development,1,2,life_sciences,4,male,37,3,2,manufacturing_director,3,married,7445,24131,2,no,17,3,3,0,2,3,2,2,0,6,6,no
30,travel_rarely,1566,research_&_development,4,4,life_sciences,3,female,103,4,2,healthcare_representative,1,divorced,1187,24970,0,yes,19,4,4,0,3,3,3,3,1,5,1,no
42,travel_rarely,149,sales,7,3,medical,4,male,91,2,2,sales_executive,4,divorced,11348,23140,3,yes,16,3,1,3,1,4,2,1,1,1,10,yes
35,travel_frequently,1557,research_&_development,22,3,life_sciences,1,male,85,2,4,manufacturing_director,2,single,4931,14857,5,no,11,3,4,2,0,5,3,0,0,1,1,no
29,travel_rarely,1505,research_&_development,2,4,medical,3,male,53,2,3,research_director,4,married,11044,21994,4,yes,20,3,2,1,13,6,4,14,10,0,9,no
57,travel_frequently,1640,sales,1,3,medical,1,male,104,4,2,sales_representative,4,married,7808,16537,1,no,18,3,4,1,5,3,1,6,3,7,3,yes
34,travel_rarely,192,research_&_development,8,4,marketing,2,female,87,3,1,research_scientist,4,divorced,2004,12262,3,yes,13,3,4,2,13,3,3,14,10,3,4,no
32,non-travel,284,research_&_development,1,3,human_resources,1,male,39,4,5,laboratory_technician,2,divorced,8003,17018,4,yes,12,3,3,1,12,0,3,14,8,4,0,yes
59,travel_frequently,763,research_&_development,10,3,technical_degree,2,male,107,2,2,manufacturing_director,3,married,8497,11882,7,yes,15,3,1,2,2,4,2,2,1,0,0,yes
32,travel_rarely,318,sales,2,4,human_resources,4,female,88,4,4,sales_executive,2,single,11923,3239,3,no,11,4,1,1,5,0,2,5,5,1,13,no
32,travel_rarely,1628,research_&_development,2,2,life_sciences,1,female,114,3,2,healthcare_representative,2,divorced,9069,3721,4,no,18,3,2,0,0,3,2,0,0,0,1,no
56,travel_frequently,1401,research_&_development,5,3,life_sciences,3,male,85,3,2,research_director,3,single,3005,12144,3,yes,14,3,4,1,17,1,3,20,13,6,7,no
30,travel_rarely,1504,sales,10,5,life_sciences,4,male,76,4,3,sales_executive,4,divorced,11297,19723,1,yes,11,3,2,1,3,2,2,3,3,0,4,no
34,non-travel,390,sales,8,3,technical_degree,4,female,42,4,2,sales_executive,1,divorced,5739,11768,4,no,17,3,2,1,3,1,3,3,3,1,3,no
49,travel_rarely,814,human_resources,2,2,other,2,female,60,4,3,human_resources,2,married,14299,24239,5,no,16,3,4,0,2,1,3,2,0,0,4,no
26,travel_rarely,1022,sales,20,3,technical_degree,4,female,71,1,2,sales_representative,2,married,6328,18847,0,no,18,3,1,1,4,1,3,5,1,3,0,no
57,travel_rarely,224,research_&_development,1,4,life_sciences,2,male,89,3,3,manufacturing_director,4,married,6956,16358,2,no,11,3,4,1,2,2,3,2,0,0,2,no
37,travel_rarely,1372,research_&_development,1,5,human_resources,3,male,70,4,3,manufacturing_director,4,married,4569,23333,4,no,17,4,2,0,3,3,3,4,1,3,3,no
43,travel_rarely,607,sales,9,5,medical,4,male,93,3,1,sales_executive,1,single,5872,23798,2,no,22,3,1,1,11,3,3,13,9,1,8,no
44,travel_rarely,735,research_&_development,1,3,life_sciences,4,female,49,3,2,laboratory_technician,2,married,4607,21710,3,no,14,3,1,1,12,3,3,13,8,1,5,no
38,travel_frequently,238,research_&_development,7,3,medical,4,female,56,2,1,manufacturing_director,4,divorced,10759,20263,2,no,14,3,4,1,2,3,3,2,0,0,1,no
35,travel_rarely,778,research_&_development,30,2,life_sciences,4,female,107,2,1,healthcare_representative,2,divorced,3096,19052,3,no,11,3,3,3,4,4,3,5,3,4,16,no
30,travel_rarely,535,research_&_development,11,2,medical,2,male,106,3,3,research_director,4,single,10173,17853,4,yes,15,3,2,1,14,3,3,17,11,3,4,yes
33,travel_frequently,1473,research_&_development,9,1,life_sciences,3,female,108,3,1,healthcare_representative,1,divorced,9961,18182,7,yes,11,4,3,1,0,0,4,0,0,0,2,no
26,travel_rarely,1503,sales,7,1,medical,3,male,115,2,2,sales_representative,3,married,12424,7598,2,yes,19,3,3,1,15,2,3,17,15,1,6,no
29,travel_frequently,386,research_&_development,1,4,medical,3,female,41,3,1,manufacturing_director,3,single,7402,10114,4,no,24,4,2,1,1,2,3,1,0,0,3,no
55,travel_rarely,623,human_resources,6,4,technical_degree,1,male,69,3,2,human_resources,4,single,3639,22181,6,no,24,3,4,2,7,5,3,8,4,0,4,no
36,travel_frequently,320,sales,4,3,medical,2,male,40,3,1,sales_executive,2,single,6661,16498,2,yes,11,3,2,1,6,1,3,7,6,1,3,yes
24,travel_frequently,1739,research_&_development,33,5,medical,4,female,35,2,1,research_scientist,2,divorced,9689,23955,2,no,12,3,1,1,5,3,2,6,5,2,0,no
52,travel_rarely,999,research_&_development,2,5,technical_degree,4,male,57,4,3,research_director,2,married,8363,4666,3,yes,17,3,3,0,13,0,3,15,10,1,3,no
35,travel_rarely,801,research_&_development,6,3,technical_degree,3,female,50,1,3,research_scientist,3,married,8719,24383,4,no,14,3,1,0,0,2,3,0,0,1,1,no
33,travel_rarely,615,sales,29,3,life_sciences,3,male,114,3,4,sales_representative,4,single,11836,20593,2,no,15,4,4,0,2,4,2,2,2,2,3,no
56,travel_frequently,837,human_resources,16,2,medical,3,female,94,3,1,manager,4,married,8844,25915,3,no,24,4,1,1,5,2,3,6,3,5,0,yes
21,travel_rarely,344,research_&_development,34,3,life_sciences,3,female,83,3,3,research_director,1,single,8144,14365,2,no,11,3,4,0,11,3,3,12,8,1,1,yes
42,travel_rarely,1102,sales,10,2,life_sciences,4,male,70,3,3,sales_representative,4,married,1195,11442,2,no,16,3,2,0,1,4,4,1,0,1,6,no
49,travel_frequently,1056,sales,3,3,medical,2,female,66,3,2,sales_executive,1,married,4572,19563,2,yes,16,3,4,1,11,1,1,12,7,4,2,yes
57,travel_frequently,785,sales,17,5,technical_degree,3,male,67,3,3,manager,3,single,5587,26830,4,yes,19,4,1,0,3,3,3,3,2,1,4,no
30,travel_rarely,759,research_&_development,3,3,life_sciences,4,female,38,4,3,manufacturing_director,4,divorced,1183,9287,1,no,11,3,4,0,1,2,2,1,0,1,2,no
34,travel_rarely,356,research_&_development,1,2,technical_degree,4,female,58,1,2,laboratory_technician,1,single,3638,11044,2,no,20,3,1,0,9,5,3,10,7,3,1,yes
54,travel_frequently,1091,research_&_development,13,3,technical_degree,3,female,62,3,3,research_director,1,married,6899,4842,1,no,16,3,4,1,0,4,3,0,0,4,2,no
23,travel_rarely,922,research_&_development,11,3,technical_degree,1,female,86,3,2,research_director,2,married,7327,7499,2,yes,11,3,3,1,5,1,4,5,5,2,6,yes
36,travel_rarely,236,sales,21,2,life_sciences,4,male,58,4,2,sales_representative,4,married,8695,17899,2,yes,14,3,3,2,0,5,3,0,0,0,1,no
30,travel_frequently,1504,research_&_development,36,2,technical_degree,3,female,58,3,2,laboratory_technician,3,single,6314,11115,1,no,19,3,2,0,3,2,3,3,1,1,2,yes
43,travel_rarely,687,research_&_development,19,5,life_sciences,4,female,100,1,4,research_director,3,single,8523,11134,1,no,23,4,4,0,6,1,3,7,5,0,0,yes
31,non-travel,1278,sales,1,2,medical,3,male,47,3,2,sales_representative,4,divorced,6570,9993,0,yes,13,3,2,0,5,3,2,6,5,0,1,yes
48,travel_frequently,340,sales,10,4,life_sciences,2,male,95,4,2,manager,4,single,7768,9075,3,no,23,3,4,3,3,3,3,3,0,1,8,no
21,travel_frequently,701,sales,14,3,life_sciences,1,male,46,2,2,sales_executive,4,divorced,8942,6438,1,yes,19,3,3,1,3,3,2,3,0,0,6,no
56,travel_rarely,454,research_&_development,37,3,marketing,3,male,107,3,3,manufacturing_director,3,divorced,12605,15496,2,no,12,3,4,1,1,3,3,1,0,1,1,no
25,travel_rarely,704,research_&_development,5,2,medical,1,male,91,3,3,manufacturing_director,1,single,5877,9297,3,no,17,4,3,2,4,3,3,5,4,2,0,yes
42,travel_rarely,828,research_&_development,1,4,life_sciences,2,male,49,2,1,research_scientist,1,single,8200,15412,2,yes,18,3,1,0,21,5,3,25,19,4,2,yes
30,travel_rarely,140,research_&_development,20,4,life_sciences,3,female,35,3,3,manufacturing_director,4,married,10443,11815,2,no,14,3,3,0,13,4,3,15,9,0,5,no
49,travel_rarely,439,research_&_development,3,2,medical,3,male,81,1,2,laboratory_technician,4,divorced,2600,7534,2,yes,12,3,1,1,1,3,2,1,1,0,0,no
55,travel_rarely,1588,research_&_development,9,1,life_sciences,2,female,64,4,2,research_scientist,4,divorced,14294,12535,0,no,14,3,2,1,0,2,2,0,0,1,5,no
55,travel_rarely,1167,research_&_development,5,2,technical_degree,1,male,37,3,2,manufacturing_director,2,married,11283,4986,3,no,13,3,2,1,18,4,3,22,18,0,4,yes
45,travel_rarely,1197,sales,5,4,life_sciences,4,female,116,4,3,sales_executive,1,divorced,1562,22102,3,no,16,3,4,1,5,4,4,6,1,0,0,no
47,travel_frequently,1055,sales,14,3,life_sciences,1,female,55,3,3,sales_representative,1,single,9666,8781,1,no,23,3,4,1,5,6,2,6,2,4,4,no
20,travel_frequently,885,sales,4,2,life_sciences,2,female,106,1,3,manager,1,divorced,5303,25901,2,yes,16,3,1,2,10,1,3,12,7,0,1,no
45,travel_rarely,988,sales,12,3,medical,2,male,50,3,2,sales_representative,3,divorced,6042,8398,1,yes,22,4,3,1,2,3,3,2,0,1,0,yes
20,travel_rarely,396,research_&_development,1,3,life_sciences,4,male,109,3,2,research_director,4,single,8253,17483,0,no,17,3,2,0,4,6,3,4,1,0,1,no
51,travel_frequently,1414,human_resources,4,4,life_sciences,3,male,96,4,1,human_resources,3,single,11311,22583,2,no,25,3,2,1,24,3,3,27,20,0,0,no
33,travel_frequently,879,sales,4,3,other,1,male,46,4,5,manager,3,single,5657,6548,5,no,11,3,1,1,7,3,2,8,5,0,6,no
39,travel_rarely,571,sales,13,2,medical,1,female,58,3,2,manager,3,single,5779,4265,4,no,11,4,4,1,1,6,1,1,1,3,5,yes
49,travel_rarely,404,research_&_development,3,2,life_sciences,4,male,34,3,2,research_director,1,divorced,8892,10563,3,yes,16,4,4,0,1,3,2,1,0,4,15,no
55,non-travel,825,human_resources,11,3,medical,3,female,78,4,3,human_resources,4,married,9531,19501,4,no,16,3,2,0,1,3,2,1,1,2,3,yes
25,travel_frequently,1648,research_&_development,11,1,technical_degree,3,female,89,4,1,healthcare_representative,3,single,4023,6715,1,no,21,3,2,0,10,0,1,12,6,1,0,yes
25,travel_rarely,480,research_&_development,10,4,life_sciences,1,male,113,3,4,manufacturing_director,1,married,13613,14999,5,yes,22,3,2,3,2,3,3,2,0,3,1,no
23,travel_frequently,1887,sales,10,3,life_sciences,3,male,82,3,3,manager,3,divorced,5272,20195,0,yes,11,4,4,0,0,2,3,0,0,0,7,no
31,travel_frequently,124,sales,5,3,marketing,3,male,35,3,3,sales_executive,3,married,10865,25681,3,yes,14,3,1,1,20,1,3,22,18,3,2,no
49,travel_frequently,315,human_resources,5,3,medical,3,female,87,3,1,manager,1,married,8524,20458,3,yes,15,4,3,1,1,3,3,1,0,1,2,no
52,travel_rarely,223,human_resources,7,3,medical,1,male,66,4,2,manager,2,single,9981,20068,8,no,11,3,4,2,0,0,2,0,0,3,2,no
27,travel_frequently,220,sales,1,3,life_sciences,3,female,98,2,1,sales_executive,3,divorced,5524,2363,1,yes,14,3,1,1,1,4,2,1,0,0,1,no
20,non-travel,1111,human_resources,20,4,life_sciences,2,male,48,3,2,human_resources,2,divorced,1461,22575,1,yes,19,3,3,2,1,3,4,1,1,3,0,no
29,travel_rarely,140,research_&_development,17,3,medical,3,female,114,3,3,research_scientist,2,single,7449,15919,4,yes,19,4,1,1,3,3,2,3,2,1,0,yes
48,travel_rarely,898,research_&_development,3,4,life_sciences,3,male,65,3,1,research_scientist,3,single,7823,21098,3,no,16,3,4,2,17,2,3,20,13,0,1,no
46,travel_rarely,218,research_&_development,8,3,medical,4,male,62,3,3,research_scientist,3,single,4132,7320,3,no,21,3,2,0,14,2,3,15,10,1,1,no
22,travel_rarely,165,research_&_development,27,2,medical,3,female,102,3,2,manufacturing_director,3,single,10664,7347,3,yes,16,4,4,1,4,2,4,5,1,0,3,yes
42,travel_frequently,494,research_&_development,2,1,life_sciences,3,male,86,3,3,manufacturing_director,4,married,7500,15814,2,no,20,3,4,2,3,2,3,3,1,0,3,yes
58,travel_rarely,1058,research_&_development,14,4,human_resources,2,male,88,3,2,manufacturing_director,3,divorced,4804,15856,2,yes,11,3,4,0,5,4,2,6,3,1,3,no
48,travel_rarely,1620,sales,1,5,technical_degree,2,male,79,3,2,sales_executive,3,married,9164,10820,4,no,11,3,3,2,1,4,3,1,0,0,0,no
38,travel_rarely,891,sales,7,4,marketing,1,male,80,4,2,sales_executive,4,divorced,9781,4492,3,yes,23,3,4,0,0,4,3,0,0,0,4,yes
37,travel_rarely,1598,research_&_development,22,4,life_sciences,2,male,105,3,4,healthcare_representative,3,married,5116,25673,7,no,13,3,1,0,19,3,3,22,15,0,1,no
56,travel_frequently,515,research_&_development,8,2,life_sciences,1,male,46,4,2,laboratory_technician,1,married,11451,23110,4,yes,19,3,2,0,1,3,3,1,0,0,8,yes
39,travel_rarely,524,sales,9,3,medical,4,male,90,2,2,sales_representative,2,married,14728,9326,2,no,12,3,1,1,1,3,1,1,0,0,2,no
21,travel_frequently,223,research_&_development,22,5,life_sciences,3,female,65,3,1,healthcare_representative,4,single,3924,15599,3,yes,16,3,3,0,4,2,3,4,3,0,0,yes
30,travel_frequently,391,human_resources,13,4,other,2,female,90,3,2,manager,4,married,6847,17752,3,no,14,3,4,0,4,3,4,4,2,0,0,no
59,travel_frequently,1130,sales,11,3,life_sciences,1,male,39,3,4,manager,4,married,8774,10749,2,no,17,4,4,2,0,1,4,0,0,5,4,no
37,travel_rarely,1154,research_&_development,8,3,medical,3,male,106,2,3,manufacturing_director,3,single,14725,2116,1,yes,17,3,3,2,1,3,3,1,0,5,2,no
30,travel_frequently,359,research_&_development,10,3,life_sciences,2,male,40,3,1,laboratory_technician,4,married,5010,10974,1,no,12,3,4,0,3,2,1,4,0,3,1,no
34,travel_rarely,1570,research_&_development,17,3,medical,2,female,85,3,2,laboratory_technician,1,married,4025,3380,1,yes,17,4,4,1,8,3,2,9,8,0,2,yes
53,travel_rarely,284,sales,31,3,life_sciences,3,female,106,2,1,sales_representative,3,divorced,4148,5954,1,yes,11,3,4,1,1,2,3,1,0,2,0,yes
50,travel_rarely,1346,research_&_development,16,3,medical,4,male,89,3,5,healthcare_representative,4,married,11427,12368,1,yes,21,4,3,0,3,0,3,4,0,1,1,yes
18,travel_rarely,1640,research_&_development,12,1,life_sciences,3,female,58,3,2,research_director,2,divorced,4910,12820,3,no,16,3,1,1,5,3,4,6,1,0,1,yes
32,travel_rarely,768,human_resources,1,4,technical_degree,3,male,106,4,3,manager,1,married,4387,19214,6,yes,11,3,3,1,15,2,3,16,15,5,6,no
30,travel_rarely,681,research_&_development,16,4,life_sciences,4,male,57,3,3,research_scientist,2,divorced,7624,25362,2,no,11,3,3,1,2,2,3,2,0,13,0,no
34,travel_frequently,1253,research_&_development,13,4,technical_degree,1,male,97,3,4,manufacturing_director,4,married,8474,16384,4,yes,17,4,3,1,1,3,3,1,0,2,5,no
41,travel_rarely,1173,research_&_development,14,4,technical_degree,2,male,72,3,4,research_scientist,1,divorced,11500,4471,2,no,18,3,4,1,4,2,3,4,3,0,2,no
25,travel_frequently,1567,research_&_development,2,3,life_sciences,3,female,81,4,1,manufacturing_director,3,married,8336,26865,4,yes,13,3,4,0,9,4,3,10,8,1,0,no
44,non-travel,308,research_&_development,24,4,marketing,3,female,44,4,5,manufacturing_director,1,married,8405,18330,3,no,15,3,3,1,0,3,2,0,0,0,13,no
40,travel_rarely,594,sales,1,3,life_sciences,3,male,100,3,4,sales_representative,3,married,6854,24106,6,no,17,4,1,1,3,4,3,3,0,0,5,no
25,travel_rarely,1320,human_resources,2,5,other,1,female,51,3,2,manager,4,married,2936,11790,1,yes,20,3,2,1,0,1,4,0,0,2,1,no
25,travel_frequently,470,research_&_development,11,2,medical,4,female,104,4,3,laboratory_technician,2,single,7277,20593,3,no,18,3,1,1,0,2,2,0,0,0,3,no
43,travel_rarely,914,research_&_development,11,4,life_sciences,2,male,76,4,3,research_scientist,1,single,7358,15798,4,no,12,3,2,1,4,3,3,5,3,0,9,no
30,travel_rarely,1700,sales,3,2,life_sciences,4,female,43,1,3,manager,3,single,6336,7486,2,no,20,3,4,0,2,1,3,2,1,0,10,no
